time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:34:53.075	1.089	600.000000	600.000000	48.000000	8.000000	G01	62.413000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.840220	0.101427	0.007921	1	
211105 14:34:53.175	1.189	600.000000	600.000000	48.000000	8.000000	G01	62.413000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.624960	0.100630	0.007938	1	
211105 14:34:53.275	1.289	600.000000	600.000000	48.000000	8.000000	G01	62.413000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.581783	0.091151	0.007948	1	
211105 14:34:53.375	1.389	600.000000	600.000000	48.000000	8.000000	G01	62.413000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.639911	0.123677	0.007656	1	
211105 14:34:53.475	1.489	600.000000	600.000000	48.000000	8.000000	G01	61.850000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.783153	0.136685	0.007661	1	
211105 14:34:53.575	1.589	600.000000	600.000000	48.000000	8.000000	G01	61.850000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.736831	0.124837	0.007734	1	
211105 14:34:53.675	1.689	600.000000	600.000000	48.000000	8.000000	G01	61.850000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.591929	0.126086	0.007906	1	
211105 14:34:53.775	1.789	600.000000	600.000000	48.000000	8.000000	G01	61.337000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.565396	0.093032	0.008067	1	
211105 14:34:53.875	1.889	600.000000	600.000000	48.000000	8.000000	G01	61.337000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.653570	0.095940	0.008052	1	
211105 14:34:53.975	1.989	600.000000	600.000000	48.000000	8.000000	G01	61.337000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.672923	0.167739	0.008185	1	
211105 14:34:54.075	2.089	600.000000	600.000000	48.000000	8.000000	G01	60.876000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.786177	0.104881	0.007896	1	
211105 14:34:54.175	2.189	600.000000	600.000000	48.000000	8.000000	G01	60.876000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.674150	0.095595	0.008160	1	
211105 14:34:54.275	2.289	600.000000	600.000000	48.000000	8.000000	G01	60.876000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	7.560502	0.095887	0.007896	1	
211105 14:34:54.375	2.389	600.000000	600.000000	48.000000	8.000000	G01	60.416000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	7.604508	0.093129	0.008030	1	
211105 14:34:54.475	2.489	600.000000	600.000000	48.000000	8.000000	G01	60.416000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	7.602481	0.110591	0.008199	1	
211105 14:34:54.575	2.589	600.000000	600.000000	48.000000	8.000000	G01	60.416000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	7.677927	0.101794	0.008074	1	
211105 14:34:54.675	2.689	600.000000	600.000000	48.000000	8.000000	G01	59.852000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.461218	0.093381	0.008040	1	
211105 14:34:54.775	2.789	600.000000	600.000000	48.000000	8.000000	G01	59.852000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.690734	0.114350	0.008155	1	
211105 14:34:54.875	2.889	600.000000	600.000000	48.000000	8.000000	G01	59.852000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.736863	0.174648	0.008177	1	
211105 14:34:54.975	2.989	600.000000	600.000000	48.000000	8.000000	G01	59.852000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.734666	0.146672	0.008100	1	
211105 14:34:55.075	3.089	600.000000	600.000000	48.000000	8.000000	G01	59.289000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.731395	0.127656	0.008070	1	
211105 14:34:55.175	3.189	600.000000	600.000000	48.000000	8.000000	G01	59.289000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.427766	0.127811	0.007885	1	
211105 14:34:55.275	3.289	600.000000	600.000000	48.000000	8.000000	G01	59.289000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.593428	0.143730	0.008037	1	
211105 14:34:55.375	3.389	601.000000	600.000000	48.000000	8.000000	G01	58.725000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.648635	0.102327	0.007840	1	
211105 14:34:55.475	3.489	601.000000	600.000000	48.000000	8.000000	G01	58.725000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.671140	0.097364	0.007458	1	
211105 14:34:55.575	3.589	601.000000	600.000000	48.000000	8.000000	G01	58.725000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.594867	0.102270	0.007522	1	
211105 14:34:55.675	3.689	601.000000	600.000000	48.000000	8.000000	G01	58.725000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.474621	0.104770	0.007456	1	
211105 14:34:55.775	3.789	600.000000	600.000000	48.000000	8.000000	G01	58.162000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.672523	0.097729	0.007591	1	
211105 14:34:55.875	3.889	600.000000	600.000000	48.000000	8.000000	G01	58.162000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.714750	0.101894	0.007549	1	
211105 14:34:55.975	3.989	600.000000	600.000000	48.000000	8.000000	G01	58.162000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.720126	0.113576	0.007529	1	
211105 14:34:56.075	4.089	600.000000	600.000000	48.000000	8.000000	G01	57.701000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.647100	0.192593	0.007469	1	
211105 14:34:56.175	4.189	600.000000	600.000000	48.000000	8.000000	G01	57.701000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.412363	0.121056	0.007372	1	
211105 14:34:56.275	4.289	600.000000	600.000000	48.000000	8.000000	G01	57.701000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.546862	1.075691	0.007578	1	
211105 14:34:56.375	4.389	600.000000	600.000000	48.000000	8.000000	G01	57.138000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.525768	0.431770	0.007509	1	
211105 14:34:56.475	4.489	600.000000	600.000000	48.000000	8.000000	G01	57.138000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.678530	0.149222	0.007849	1	
211105 14:34:56.575	4.589	600.000000	600.000000	48.000000	8.000000	G01	57.138000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.666568	0.100646	0.007567	1	
211105 14:34:56.675	4.689	600.000000	600.000000	48.000000	8.000000	G01	57.138000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.490760	0.104496	0.007681	1	
211105 14:34:56.775	4.789	601.000000	600.000000	48.000000	8.000000	G01	56.625000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.589904	0.103258	0.007673	1	
211105 14:34:56.875	4.889	601.000000	600.000000	48.000000	8.000000	G01	56.625000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.613867	0.132040	0.007929	1	
211105 14:34:56.975	4.989	601.000000	600.000000	48.000000	8.000000	G01	56.625000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.632735	0.145255	0.007529	1	
211105 14:34:57.075	5.089	601.000000	600.000000	48.000000	8.000000	G01	56.164000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.616397	0.188534	0.007572	1	
211105 14:34:57.175	5.189	601.000000	600.000000	48.000000	8.000000	G01	56.164000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.421093	0.168583	0.007563	1	
211105 14:34:57.275	5.289	601.000000	600.000000	48.000000	8.000000	G01	56.164000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.591572	0.129538	0.007543	1	
211105 14:34:57.375	5.389	601.000000	600.000000	48.000000	8.000000	G01	55.703000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.575380	0.102011	0.007508	1	
211105 14:34:57.475	5.489	601.000000	600.000000	48.000000	8.000000	G01	55.703000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.693373	0.094067	0.007547	1	
211105 14:34:57.575	5.589	601.000000	600.000000	48.000000	8.000000	G01	55.703000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.540813	0.106719	0.007550	1	
211105 14:34:57.675	5.689	601.000000	600.000000	48.000000	8.000000	G01	55.191000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.476505	0.115118	0.007660	1	
211105 14:34:57.775	5.789	601.000000	600.000000	48.000000	8.000000	G01	55.191000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.595513	0.159092	0.008236	1	
211105 14:34:57.875	5.889	601.000000	600.000000	48.000000	8.000000	G01	55.191000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.554579	0.162777	0.008143	1	
211105 14:34:57.975	5.989	601.000000	600.000000	48.000000	8.000000	G01	54.730000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.630262	0.172324	0.008043	1	
211105 14:34:58.075	6.089	601.000000	600.000000	48.000000	8.000000	G01	54.730000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.487565	0.117222	0.007909	1	
211105 14:34:58.175	6.189	601.000000	600.000000	48.000000	8.000000	G01	54.730000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.466446	0.103152	0.008126	1	
211105 14:34:58.275	6.289	600.000000	600.000000	48.000000	8.000000	G01	54.167000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.524549	0.112453	0.007728	1	
211105 14:34:58.375	6.389	600.000000	600.000000	48.000000	8.000000	G01	54.167000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.413387	0.127989	0.007936	1	
211105 14:34:58.475	6.489	600.000000	600.000000	48.000000	8.000000	G01	54.167000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.318976	0.101399	0.007578	1	
211105 14:34:58.575	6.589	600.000000	600.000000	48.000000	8.000000	G01	53.655000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.258460	0.094341	0.007367	1	
211105 14:34:58.675	6.689	600.000000	600.000000	48.000000	8.000000	G01	53.655000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.016331	0.138841	0.007364	1	
211105 14:34:58.775	6.789	600.000000	600.000000	48.000000	8.000000	G01	53.655000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.992228	0.111687	0.007473	1	
211105 14:34:58.875	6.889	600.000000	600.000000	48.000000	8.000000	G01	53.655000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.853937	0.356790	0.007350	1	
211105 14:34:58.975	6.989	601.000000	600.000000	48.000000	8.000000	G01	53.091000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	7.017623	0.571133	0.007506	1	
211105 14:34:59.075	7.089	601.000000	600.000000	48.000000	8.000000	G01	53.091000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.993578	0.504001	0.007090	1	
211105 14:34:59.175	7.189	601.000000	600.000000	48.000000	8.000000	G01	53.091000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.968666	0.250460	0.007106	1	
211105 14:34:59.275	7.289	601.000000	600.000000	48.000000	8.000000	G01	52.630000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.898948	0.186236	0.007122	1	
211105 14:34:59.375	7.389	601.000000	600.000000	48.000000	8.000000	G01	52.630000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.669733	0.121385	0.007494	1	
211105 14:34:59.475	7.489	601.000000	600.000000	48.000000	8.000000	G01	52.630000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.710537	0.122502	0.007136	1	
211105 14:34:59.575	7.589	601.000000	600.000000	48.000000	8.000000	G01	52.169000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.660907	0.099643	0.007126	1	
211105 14:34:59.675	7.689	601.000000	600.000000	48.000000	8.000000	G01	52.169000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.645989	0.094958	0.007064	1	
211105 14:34:59.775	7.789	601.000000	600.000000	48.000000	8.000000	G01	52.169000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.503692	0.279543	0.007204	1	
211105 14:34:59.875	7.889	600.000000	600.000000	48.000000	8.000000	G01	51.657000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.620599	0.172019	0.007183	1	
211105 14:34:59.975	7.989	600.000000	600.000000	48.000000	8.000000	G01	51.657000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.607320	0.101517	0.007557	1	
211105 14:35:00.075	8.089	600.000000	600.000000	48.000000	8.000000	G01	51.657000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.456906	0.118099	0.007370	1	
211105 14:35:00.175	8.189	600.000000	600.000000	48.000000	8.000000	G01	51.196000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.520186	0.113161	0.007293	1	
211105 14:35:00.275	8.289	600.000000	600.000000	48.000000	8.000000	G01	51.196000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.489912	0.116927	0.007241	1	
211105 14:35:00.375	8.389	600.000000	600.000000	48.000000	8.000000	G01	51.196000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.467657	0.121263	0.007585	1	
211105 14:35:00.475	8.489	600.000000	600.000000	48.000000	8.000000	G01	50.684000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.389479	0.233305	0.007571	1	
211105 14:35:00.575	8.589	600.000000	600.000000	48.000000	8.000000	G01	50.684000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.497277	0.171063	0.007189	1	
211105 14:35:00.675	8.689	600.000000	600.000000	48.000000	8.000000	G01	50.684000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.502685	0.121640	0.007256	1	
211105 14:35:00.775	8.789	600.000000	600.000000	48.000000	8.000000	G01	50.172000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.560649	0.128312	0.007262	1	
211105 14:35:00.875	8.889	600.000000	600.000000	48.000000	8.000000	G01	50.172000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.452378	0.135591	0.007387	1	
211105 14:35:00.975	8.989	600.000000	600.000000	48.000000	8.000000	G01	50.172000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.483319	0.110119	0.007312	1	
211105 14:35:01.075	9.089	601.000000	600.000000	48.000000	8.000000	G01	49.711000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.637064	0.206830	0.007662	1	
211105 14:35:01.175	9.189	601.000000	600.000000	48.000000	8.000000	G01	49.711000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.466729	0.198505	0.007303	1	
211105 14:35:01.275	9.289	601.000000	600.000000	48.000000	8.000000	G01	49.711000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	3.000000	0.000000	0.000000	0.000000	6.429159	0.156535	0.007220	1	
211105 14:35:01.375	9.389	600.000000	600.000000	48.000000	8.000000	G01	49.198000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.448254	0.112086	0.007112	1	
211105 14:35:01.475	9.489	600.000000	600.000000	48.000000	8.000000	G01	49.198000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.585376	0.090396	0.007544	1	
211105 14:35:01.575	9.589	600.000000	600.000000	48.000000	8.000000	G01	49.198000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.475563	0.102086	0.007360	1	
211105 14:35:01.675	9.689	600.000000	600.000000	48.000000	8.000000	G01	48.686000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.453623	0.107803	0.007114	1	
211105 14:35:01.775	9.789	600.000000	600.000000	48.000000	8.000000	G01	48.686000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.498017	0.105616	0.007308	1	
211105 14:35:01.875	9.889	600.000000	600.000000	48.000000	8.000000	G01	48.686000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.519694	0.112138	0.007209	1	
211105 14:35:01.975	9.989	601.000000	600.000000	48.000000	8.000000	G01	48.174000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.518810	0.291336	0.007607	1	
211105 14:35:02.075	10.089	601.000000	600.000000	48.000000	8.000000	G01	48.174000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.385295	0.135887	0.007603	1	
211105 14:35:02.175	10.189	601.000000	600.000000	48.000000	8.000000	G01	48.174000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.473695	0.148712	0.007480	1	
211105 14:35:02.275	10.289	601.000000	600.000000	48.000000	8.000000	G01	48.174000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.523830	0.252970	0.007030	1	
211105 14:35:02.375	10.389	600.000000	600.000000	48.000000	8.000000	G01	47.713000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.576908	0.334191	0.007402	1	
211105 14:35:02.475	10.489	600.000000	600.000000	48.000000	8.000000	G01	47.713000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.427680	0.202972	0.007629	1	
211105 14:35:02.575	10.589	600.000000	600.000000	48.000000	8.000000	G01	47.713000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	2.000000	0.000000	0.000000	0.000000	6.543084	0.130633	0.007611	1	
211105 14:35:02.675	10.689	601.000000	600.000000	48.000000	8.000000	G01	47.200000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.525966	0.191593	0.007596	1	
211105 14:35:02.775	10.789	601.000000	600.000000	48.000000	8.000000	G01	47.200000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.434715	0.213108	0.007536	1	
211105 14:35:02.875	10.889	601.000000	600.000000	48.000000	8.000000	G01	47.200000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.492911	0.206776	0.007424	1	
211105 14:35:02.975	10.989	601.000000	600.000000	48.000000	8.000000	G01	46.688000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.486489	0.190795	0.007301	1	
211105 14:35:03.075	11.089	601.000000	600.000000	48.000000	8.000000	G01	46.688000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.586994	0.364644	0.007588	1	
211105 14:35:03.175	11.189	601.000000	600.000000	48.000000	8.000000	G01	46.688000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.478931	0.299573	0.007577	1	
211105 14:35:03.275	11.289	601.000000	600.000000	48.000000	8.000000	G01	46.125000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.612616	0.103374	0.007454	1	
211105 14:35:03.375	11.389	601.000000	600.000000	48.000000	8.000000	G01	46.125000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.553858	0.092508	0.007445	1	
211105 14:35:03.475	11.489	601.000000	600.000000	48.000000	8.000000	G01	46.125000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.565549	0.083727	0.007596	1	
211105 14:35:03.575	11.589	600.000000	600.000000	48.000000	8.000000	G01	45.664000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.553070	0.095349	0.007679	1	
211105 14:35:03.675	11.689	600.000000	600.000000	48.000000	8.000000	G01	45.664000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.442464	0.480640	0.007302	1	
211105 14:35:03.775	11.789	600.000000	600.000000	48.000000	8.000000	G01	45.664000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.527803	0.373126	0.007534	1	
211105 14:35:03.875	11.889	601.000000	600.000000	48.000000	8.000000	G01	45.151000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.434147	0.213208	0.007150	1	
211105 14:35:03.975	11.989	601.000000	600.000000	48.000000	8.000000	G01	45.151000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.469408	0.097499	0.007105	1	
211105 14:35:04.075	12.089	601.000000	600.000000	48.000000	8.000000	G01	45.151000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.496874	0.128115	0.007353	1	
211105 14:35:04.175	12.189	601.000000	600.000000	48.000000	8.000000	G01	45.151000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.541501	0.145581	0.008070	1	
211105 14:35:04.275	12.289	600.000000	600.000000	48.000000	8.000000	G01	44.690000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.470811	0.166457	0.007296	1	
211105 14:35:04.375	12.389	600.000000	600.000000	48.000000	8.000000	G01	44.690000	0.150000	0.000000	8.000000	101.000000	1.000000	8.000000	1.000000	0.000000	0.000000	0.000000	6.499153	0.130541	0.007654	1	
