time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:59:48.975	32.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.438000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.911720	0.435821	0.007704	1	
211105 14:59:49.075	32.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.668000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.854077	0.585599	0.007473	1	
211105 14:59:49.175	32.593	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.668000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.741268	0.159621	0.007481	1	
211105 14:59:49.275	32.693	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.668000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.660391	0.301622	0.007139	1	
211105 14:59:49.375	32.793	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.924000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.816149	0.173570	0.007514	1	
211105 14:59:49.475	32.893	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.924000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.921581	0.164378	0.007222	1	
211105 14:59:49.575	32.993	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.924000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.888522	0.149996	0.007563	1	
211105 14:59:49.675	33.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.180000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.812475	0.334655	0.007577	1	
211105 14:59:49.775	33.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.180000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.612840	0.660164	0.007146	1	
211105 14:59:49.875	33.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.180000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.757086	0.369770	0.007229	1	
211105 14:59:49.975	33.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.180000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.907633	0.226777	0.007429	1	
211105 14:59:50.075	33.493	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.437000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.851647	0.266664	0.007600	1	
211105 14:59:50.175	33.593	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.437000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.753217	0.099061	0.007242	1	
211105 14:59:50.275	33.693	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.667000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.666463	0.172879	0.007472	1	
211105 14:59:50.375	33.793	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.667000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.857908	0.309259	0.007490	1	
211105 14:59:50.475	33.893	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.667000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.858391	0.348950	0.007798	1	
211105 14:59:50.575	33.993	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.897000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.755177	0.308080	0.007831	1	
211105 14:59:50.675	34.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.897000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.788584	0.267695	0.007870	1	
211105 14:59:50.775	34.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.897000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.771589	0.355644	0.007448	1	
211105 14:59:50.875	34.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.128000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.828610	0.375832	0.007486	1	
211105 14:59:50.975	34.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.128000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.872853	0.350526	0.007853	1	
211105 14:59:51.075	34.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.128000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.623477	0.238850	0.007391	1	
211105 14:59:51.175	34.593	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.384000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.574000	0.085600	0.007438	1	
211105 14:59:51.275	34.693	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.384000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.621378	0.173751	0.007809	1	
211105 14:59:51.375	34.793	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.384000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.472679	0.323504	0.007455	1	
211105 14:59:51.475	34.893	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.615000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.158481	0.751192	0.007844	1	
211105 14:59:51.575	34.993	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.615000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.848176	0.510092	0.008023	1	
211105 14:59:51.675	35.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.615000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.813222	0.217289	0.008014	1	
211105 14:59:51.775	35.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.871000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.620260	0.285518	0.007893	1	
211105 14:59:51.875	35.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.871000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.552140	0.268039	0.008142	1	
211105 14:59:51.975	35.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.871000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.364030	0.276115	0.007304	1	
211105 14:59:52.075	35.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.871000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.561800	0.373540	0.007370	1	
211105 14:59:52.175	35.593	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.127000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.565852	0.358368	0.007804	1	
211105 14:59:52.275	35.693	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.127000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.440684	0.229241	0.007794	1	
211105 14:59:52.375	35.793	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.127000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.392189	0.164792	0.007026	1	
211105 14:59:52.475	35.893	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.383000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.406055	0.501661	0.007485	1	
211105 14:59:52.575	35.993	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.383000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.483759	0.267551	0.007041	1	
211105 14:59:52.675	36.093	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.383000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.288811	0.205881	0.006853	1	
211105 14:59:52.775	36.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.639000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.419713	0.362283	0.007292	1	
211105 14:59:52.875	36.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.639000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.418555	0.399266	0.007088	1	
211105 14:59:52.975	36.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.639000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.447995	0.254857	0.006811	1	
211105 14:59:53.075	36.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.921000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.392560	0.292654	0.007055	1	
211105 14:59:53.175	36.593	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.921000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.475302	0.121459	0.007062	1	
211105 14:59:53.275	36.693	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.921000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.530045	0.126303	0.006959	1	
211105 14:59:53.375	36.793	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.921000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.463227	0.176100	0.007447	1	
211105 14:59:53.475	36.893	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.177000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.428312	0.246176	0.007073	1	
211105 14:59:53.575	36.993	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.177000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.335213	0.154489	0.007048	1	
211105 14:59:53.675	37.093	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.177000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.519858	0.232719	0.007290	1	
211105 14:59:53.775	37.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.433000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.352585	0.446719	0.007823	1	
211105 14:59:53.875	37.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.433000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.408652	0.224814	0.007178	1	
211105 14:59:53.975	37.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.433000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.495645	0.274923	0.007225	1	
211105 14:59:54.075	37.493	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.663000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.514558	0.130252	0.007581	1	
211105 14:59:54.175	37.593	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.663000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.457166	0.339444	0.007756	1	
211105 14:59:54.275	37.693	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.663000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.489713	0.182085	0.007408	1	
211105 14:59:54.375	37.793	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.920000	0.000000	8.000000	101.000000	1.000000	10.000000	2.000000	0.000000	0.000000	0.000000	6.590142	0.289941	0.007404	1	
211105 14:59:54.475	37.893	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.920000	0.000000	8.000000	101.000000	1.000000	10.000000	2.000000	0.000000	0.000000	0.000000	6.362232	0.292292	0.007486	1	
211105 14:59:54.575	37.993	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.920000	0.000000	8.000000	101.000000	1.000000	10.000000	2.000000	0.000000	0.000000	0.000000	6.374921	0.132872	0.007154	1	
211105 14:59:54.675	38.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.150000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.400999	0.155128	0.007219	1	
211105 14:59:54.775	38.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.150000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.410949	0.184352	0.007464	1	
211105 14:59:54.875	38.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.150000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.377955	0.179923	0.007256	1	
211105 14:59:54.975	38.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.432000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.455069	0.467457	0.007266	1	
211105 14:59:55.075	38.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.432000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.530229	0.653557	0.007057	1	
211105 14:59:55.175	38.593	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.432000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.467525	0.454896	0.007088	1	
211105 14:59:55.275	38.693	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.662000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.417595	0.266136	0.007086	1	
211105 14:59:55.375	38.793	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.662000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.451264	0.235726	0.007313	1	
211105 14:59:55.475	38.893	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.662000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.493152	0.158091	0.006702	1	
211105 14:59:55.575	38.993	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.662000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.389665	0.407597	0.006902	1	
211105 14:59:55.675	39.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.944000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.412649	0.319010	0.007367	1	
211105 14:59:55.775	39.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.944000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.414025	0.109063	0.007486	1	
211105 14:59:55.875	39.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.944000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.498482	0.280925	0.007050	1	
211105 14:59:55.975	39.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-18.200000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.395635	0.136611	0.007351	1	
211105 14:59:56.075	39.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-18.200000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.389949	0.158824	0.007257	1	
211105 14:59:56.175	39.593	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-18.200000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.544946	0.199690	0.006830	1	
211105 14:59:56.275	39.693	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-18.431000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.480873	0.104620	0.007184	1	
211105 14:59:56.375	39.793	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-18.431000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.354048	0.161851	0.006983	1	
211105 14:59:56.475	39.893	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-18.431000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.346593	0.557777	0.006987	1	
211105 14:59:56.575	39.993	600.000000	600.000000	601.000000	1.000000	G01	62.900000	-21.156000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.542621	0.311260	0.007402	1	
211105 14:59:56.675	40.093	600.000000	600.000000	601.000000	1.000000	G01	62.900000	-21.156000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.396022	0.190185	0.006973	1	
211105 14:59:56.775	40.193	600.000000	600.000000	601.000000	1.000000	G01	62.900000	-21.156000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.381164	0.140646	0.006795	1	
211105 14:59:56.875	40.293	600.000000	600.000000	601.000000	1.000000	G01	62.900000	-21.156000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.473984	0.255804	0.007091	1	
211105 14:59:56.975	40.393	601.000000	600.000000	600.000000	1.000000	G01	62.900000	-24.358000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.490623	0.216170	0.007173	1	
211105 14:59:57.075	40.493	601.000000	600.000000	600.000000	1.000000	G01	62.900000	-24.358000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.477568	0.264118	0.006822	1	
211105 14:59:57.175	40.593	601.000000	600.000000	600.000000	1.000000	G01	62.900000	-24.358000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.383722	0.186396	0.007224	1	
211105 14:59:57.275	40.693	601.000000	600.000000	600.000000	1.000000	G01	62.900000	-27.240000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.489245	0.200480	0.007768	1	
211105 14:59:57.375	40.793	601.000000	600.000000	600.000000	1.000000	G01	62.900000	-27.240000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.375475	0.478352	0.006963	1	
211105 14:59:57.475	40.893	601.000000	600.000000	600.000000	1.000000	G01	62.900000	-27.240000	0.000000	8.000000	101.000000	1.000000	11.000000	1.000000	0.000000	0.000000	0.000000	6.376275	0.433983	0.007108	1	
211105 14:59:57.575	40.993	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-28.681000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.344301	0.163793	0.007478	1	
211105 14:59:57.675	41.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-28.681000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.512489	0.248311	0.007219	1	
211105 14:59:57.775	41.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-28.681000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.548351	0.409711	0.007176	1	
211105 14:59:57.875	41.293	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-28.911000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.428722	0.122125	0.007563	1	
211105 14:59:57.975	41.393	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-28.911000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.436996	0.089611	0.006851	1	
211105 14:59:58.075	41.493	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-28.911000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.510791	0.256762	0.007023	1	
211105 14:59:58.175	41.593	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.142000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.448948	0.144734	0.007302	1	
211105 14:59:58.275	41.693	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.142000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.245235	0.265801	0.006802	1	
211105 14:59:58.375	41.793	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.142000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.425248	0.451090	0.007106	1	
211105 14:59:58.475	41.893	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.424000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.680026	0.296962	0.008062	1	
211105 14:59:58.575	41.993	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.424000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.280784	0.139548	0.007649	1	
211105 14:59:58.675	42.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.424000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.574748	0.379368	0.007258	1	
211105 14:59:58.775	42.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.654000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.607092	0.236834	0.007974	1	
211105 14:59:58.875	42.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.654000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.682141	0.352049	0.007775	1	
211105 14:59:58.975	42.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.654000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.773618	0.271698	0.007856	1	
211105 14:59:59.075	42.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.910000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.889879	0.361902	0.007803	1	
211105 14:59:59.175	42.593	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.910000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.873803	0.174458	0.007861	1	
211105 14:59:59.275	42.693	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.910000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.560848	0.428656	0.007485	1	
211105 14:59:59.375	42.793	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-29.910000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.679088	0.180557	0.007965	1	
211105 14:59:59.475	42.893	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.166000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.864884	0.542955	0.008039	1	
211105 14:59:59.575	42.993	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.166000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.974431	0.461092	0.007806	1	
211105 14:59:59.675	43.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.166000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.901832	0.111450	0.007738	1	
211105 14:59:59.775	43.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.423000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.705624	0.171534	0.007909	1	
211105 14:59:59.875	43.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.423000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.779220	0.221776	0.007831	1	
211105 14:59:59.975	43.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.423000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.710447	0.279578	0.007785	1	
211105 15:00:00.075	43.493	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.653000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.899212	0.248866	0.008010	1	
211105 15:00:00.175	43.593	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.653000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.885920	0.157339	0.007667	1	
211105 15:00:00.275	43.693	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.653000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.734235	0.189337	0.007638	1	
211105 15:00:00.375	43.793	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.909000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.783865	0.223209	0.007652	1	
211105 15:00:00.475	43.893	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.909000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.868826	0.222955	0.007332	1	
211105 15:00:00.575	43.993	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-30.909000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.901017	0.244726	0.007584	1	
211105 15:00:00.675	44.093	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.165000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.716918	0.263036	0.007871	1	
211105 15:00:00.775	44.193	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.165000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.773788	0.166732	0.007743	1	
211105 15:00:00.875	44.293	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.165000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.843731	0.086104	0.007255	1	
211105 15:00:00.975	44.393	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.396000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.933970	0.115718	0.007876	1	
211105 15:00:01.075	44.493	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.396000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.773618	0.416994	0.007713	1	
211105 15:00:01.175	44.593	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.396000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.702987	0.330639	0.007807	1	
211105 15:00:01.275	44.693	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.626000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	7.698348	0.343977	0.007705	1	
