time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:53:41.375	44.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.422000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.795469	0.146475	0.007819	1	
211105 14:53:41.475	44.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.422000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.654371	0.230802	0.007826	1	
211105 14:53:41.575	44.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.678000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	7.898668	0.150558	0.007862	1	
211105 14:53:41.675	45.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.678000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	7.760748	0.208595	0.007962	1	
211105 14:53:41.775	45.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.678000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	7.708553	0.585201	0.008376	1	
211105 14:53:41.875	45.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.934000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.701795	0.391729	0.008579	1	
211105 14:53:41.975	45.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.934000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.742768	0.129215	0.008021	1	
211105 14:53:42.075	45.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.934000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.907185	0.163864	0.008142	1	
211105 14:53:42.175	45.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.190000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.778164	0.124744	0.008361	1	
211105 14:53:42.275	45.618	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.190000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.784841	1.104761	0.007903	1	
211105 14:53:42.375	45.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.190000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.601464	0.761336	0.007819	1	
211105 14:53:42.475	45.818	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.471000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.679610	0.586317	0.008348	1	
211105 14:53:42.575	45.918	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.471000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.875705	0.320787	0.007970	1	
211105 14:53:42.675	46.018	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.471000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.832947	0.200813	0.008213	1	
211105 14:53:42.775	46.118	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.471000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.577003	0.226199	0.008605	1	
211105 14:53:42.875	46.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.728000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.616549	0.242414	0.008468	1	
211105 14:53:42.975	46.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.728000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.888454	0.153906	0.008208	1	
211105 14:53:43.075	46.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.728000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.896511	0.101746	0.008446	1	
211105 14:53:43.175	46.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.984000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.757766	0.179637	0.008066	1	
211105 14:53:43.275	46.618	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.984000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.662596	0.282369	0.008076	1	
211105 14:53:43.375	46.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.984000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.683026	0.568295	0.008470	1	
211105 14:53:43.475	46.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.240000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.739104	0.425838	0.008705	1	
211105 14:53:43.575	46.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.240000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.722078	0.145366	0.008083	1	
211105 14:53:43.675	47.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.240000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.820000	0.133205	0.008180	1	
211105 14:53:43.775	47.118	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.496000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.665470	0.271264	0.008459	1	
211105 14:53:43.875	47.218	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.496000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.778594	0.381772	0.008213	1	
211105 14:53:43.975	47.318	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.496000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.928439	0.217352	0.008571	1	
211105 14:53:44.075	47.418	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.496000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.802858	0.353132	0.008188	1	
211105 14:53:44.175	47.518	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.752000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.686134	0.448431	0.007880	1	
211105 14:53:44.275	47.618	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.752000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.570646	0.317378	0.008248	1	
211105 14:53:44.375	47.718	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.752000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.808998	0.259039	0.008180	1	
211105 14:53:44.475	47.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.034000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.807605	0.331674	0.008105	1	
211105 14:53:44.575	47.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.034000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.759151	0.123948	0.008384	1	
211105 14:53:44.675	48.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.034000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.835621	0.213299	0.008410	1	
211105 14:53:44.775	48.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.290000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.566037	0.209853	0.008142	1	
211105 14:53:44.875	48.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.290000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.726548	0.426179	0.008007	1	
211105 14:53:44.975	48.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.290000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.856855	0.246684	0.008488	1	
211105 14:53:45.075	48.418	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.571000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.862963	0.377761	0.008192	1	
211105 14:53:45.175	48.518	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.571000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.614392	0.354409	0.008150	1	
211105 14:53:45.275	48.618	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.571000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.557215	0.660533	0.008153	1	
211105 14:53:45.375	48.718	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.571000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.804289	0.339579	0.008186	1	
211105 14:53:45.475	48.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.828000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.843175	0.273629	0.008238	1	
211105 14:53:45.575	48.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.828000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.800759	0.612000	0.008480	1	
211105 14:53:45.675	49.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.828000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.657867	0.697969	0.007863	1	
211105 14:53:45.775	49.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.084000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.701128	0.577329	0.008047	1	
211105 14:53:45.875	49.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.084000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.785133	0.630203	0.007965	1	
211105 14:53:45.975	49.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.084000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.789647	0.642149	0.008255	1	
211105 14:53:46.075	49.418	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.391000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.672407	0.713184	0.007749	1	
211105 14:53:46.175	49.518	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.391000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.665052	0.475681	0.007957	1	
211105 14:53:46.275	49.618	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.391000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.769066	0.411619	0.007969	1	
211105 14:53:46.375	49.718	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.391000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.882760	0.320071	0.007907	1	
211105 14:53:46.475	49.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.647000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.839923	0.216629	0.008279	1	
211105 14:53:46.575	49.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.647000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.577900	0.337407	0.008040	1	
211105 14:53:46.675	50.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.647000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.621723	0.297748	0.008098	1	
211105 14:53:46.775	50.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.903000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.797065	0.153275	0.008042	1	
211105 14:53:46.875	50.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.903000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.751922	0.140674	0.008076	1	
211105 14:53:46.975	50.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.903000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.826688	0.412172	0.007586	1	
211105 14:53:47.075	50.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.903000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.581769	0.582311	0.007977	1	
211105 14:53:47.175	50.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.185000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.674323	0.421244	0.008213	1	
211105 14:53:47.275	50.618	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.185000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.716834	0.141978	0.007870	1	
211105 14:53:47.375	50.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.185000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.862962	0.113830	0.007343	1	
211105 14:53:47.475	50.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.415000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.816392	0.152578	0.007823	1	
211105 14:53:47.575	50.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.415000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.575470	0.101630	0.007599	1	
211105 14:53:47.675	51.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.415000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.711896	0.273564	0.007792	1	
211105 14:53:47.775	51.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.697000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.717478	0.311180	0.007825	1	
211105 14:53:47.875	51.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.697000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.702991	0.114850	0.007773	1	
211105 14:53:47.975	51.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.697000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.771485	0.128547	0.007541	1	
211105 14:53:48.075	51.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.697000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.655735	0.146555	0.007565	1	
211105 14:53:48.175	51.518	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.979000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.834333	0.250747	0.007617	1	
211105 14:53:48.275	51.618	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.979000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.754728	0.335478	0.007748	1	
211105 14:53:48.375	51.718	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.979000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.812116	0.125449	0.007913	1	
211105 14:53:48.475	51.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.235000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.688402	0.164836	0.007882	1	
211105 14:53:48.575	51.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.235000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.595179	0.107634	0.007639	1	
211105 14:53:48.675	52.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.235000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.923850	0.136720	0.007999	1	
211105 14:53:48.775	52.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.491000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.795328	0.316591	0.008156	1	
211105 14:53:48.875	52.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.491000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.641306	0.178892	0.008006	1	
211105 14:53:48.975	52.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.491000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.573895	0.107407	0.007755	1	
211105 14:53:49.075	52.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.721000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.713595	0.093552	0.007862	1	
211105 14:53:49.175	52.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.721000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.898624	0.106061	0.007903	1	
211105 14:53:49.475	52.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.978000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.610718	0.349961	0.007563	1	
211105 14:53:49.575	52.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.978000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.592415	0.416525	0.007848	1	
211105 14:53:49.675	53.018	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.259000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.766466	0.450332	0.007860	1	
211105 14:53:49.775	53.118	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.259000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.929174	0.301917	0.007854	1	
211105 14:53:49.875	53.218	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.259000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.721959	0.252414	0.007512	1	
211105 14:53:49.975	53.318	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.259000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.601494	0.141713	0.007821	1	
211105 14:53:50.075	53.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.515000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.775362	0.136092	0.007594	1	
211105 14:53:50.175	53.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.515000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.798244	0.123393	0.007763	1	
211105 14:53:50.275	53.618	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.515000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.857185	0.139776	0.007700	1	
211105 14:53:50.375	53.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.746000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.724687	0.131090	0.007859	1	
211105 14:53:50.475	53.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.746000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.717045	0.096257	0.007711	1	
211105 14:53:50.575	53.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.746000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.713147	0.105367	0.008020	1	
211105 14:53:50.675	54.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.002000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.780945	0.115175	0.007743	1	
211105 14:53:50.775	54.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.002000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.902639	0.126626	0.007538	1	
211105 14:53:50.875	54.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.002000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.640649	0.168313	0.008060	1	
211105 14:53:50.975	54.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.258000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.674458	0.094210	0.008011	1	
211105 14:53:51.075	54.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.258000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.906147	0.109019	0.007713	1	
211105 14:53:51.175	54.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.258000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.893146	0.098595	0.007694	1	
211105 14:53:51.275	54.618	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.540000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.715339	0.151713	0.007808	1	
211105 14:53:51.375	54.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.540000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.490542	0.119864	0.007688	1	
211105 14:53:51.475	54.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.540000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.814033	0.112333	0.007916	1	
211105 14:53:51.575	54.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.540000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.823598	0.181598	0.007716	1	
211105 14:53:51.675	55.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.847000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.842144	0.163664	0.007549	1	
211105 14:53:51.775	55.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.847000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.802018	0.092693	0.007358	1	
211105 14:53:51.875	55.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.847000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.618587	0.121285	0.007398	1	
211105 14:53:51.975	55.318	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.847000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.732281	0.145482	0.007617	1	
211105 14:53:52.075	55.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.129000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.787429	0.095708	0.007879	1	
211105 14:53:52.175	55.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.129000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.834815	0.122863	0.007855	1	
211105 14:53:52.275	55.618	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.129000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.742335	0.156892	0.007750	1	
211105 14:53:52.375	55.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.359000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.689166	0.222891	0.007981	1	
211105 14:53:52.475	55.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.359000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.889445	0.169495	0.008465	1	
211105 14:53:52.575	55.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.359000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.870508	0.110649	0.008112	1	
211105 14:53:52.675	56.018	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.641000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.737986	0.093663	0.008078	1	
211105 14:53:52.775	56.118	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.641000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.761322	0.141410	0.007937	1	
211105 14:53:52.875	56.218	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.641000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.775405	0.198763	0.008141	1	
211105 14:53:52.975	56.318	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.641000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.789966	0.147197	0.008043	1	
211105 14:53:53.075	56.418	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.897000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.829908	0.175059	0.008624	1	
211105 14:53:53.175	56.518	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.897000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.683772	0.174181	0.008012	1	
211105 14:53:53.275	56.618	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.897000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.689612	0.114984	0.008052	1	
211105 14:53:53.375	56.718	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.153000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.745189	0.292827	0.008109	1	
211105 14:53:53.475	56.818	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.153000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.952591	0.252625	0.007897	1	
211105 14:53:53.575	56.918	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.153000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.900969	0.161908	0.007680	1	
211105 14:53:53.675	57.018	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.384000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.592486	0.123008	0.007709	1	
211105 14:53:53.775	57.118	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.384000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.604252	0.199037	0.007906	1	
211105 14:53:53.875	57.218	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.384000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.712975	0.519646	0.007923	1	
