time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:42:51.275	2.092	600.000000	600.000000	48.000000	8.000000	G01	58.930000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.041698	0.286331	0.008083	1	
211105 14:42:51.375	2.192	600.000000	600.000000	48.000000	8.000000	G01	58.930000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.070522	0.442024	0.008417	1	
211105 14:42:51.475	2.292	600.000000	600.000000	48.000000	8.000000	G01	58.930000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.987641	0.604164	0.008170	1	
211105 14:42:51.575	2.392	600.000000	600.000000	48.000000	8.000000	G01	58.418000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.985672	0.353458	0.008374	1	
211105 14:42:51.675	2.492	600.000000	600.000000	48.000000	8.000000	G01	58.418000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.110982	0.282851	0.008522	1	
211105 14:42:51.775	2.592	600.000000	600.000000	48.000000	8.000000	G01	58.418000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.155315	0.280653	0.008705	1	
211105 14:42:51.875	2.692	600.000000	600.000000	48.000000	8.000000	G01	57.906000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.041516	0.241871	0.008576	1	
211105 14:42:51.975	2.792	600.000000	600.000000	48.000000	8.000000	G01	57.906000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.940486	0.168276	0.008575	1	
211105 14:42:52.075	2.892	600.000000	600.000000	48.000000	8.000000	G01	57.906000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.876758	0.261125	0.008478	1	
211105 14:42:52.175	2.992	600.000000	600.000000	48.000000	8.000000	G01	57.906000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.051530	0.203715	0.008513	1	
211105 14:42:52.275	3.092	600.000000	600.000000	48.000000	8.000000	G01	57.394000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.104924	0.208662	0.008359	1	
211105 14:42:52.375	3.192	600.000000	600.000000	48.000000	8.000000	G01	57.394000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.857756	0.188214	0.008303	1	
211105 14:42:52.475	3.292	600.000000	600.000000	48.000000	8.000000	G01	57.394000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.963527	0.156221	0.008065	1	
211105 14:42:52.575	3.392	600.000000	600.000000	48.000000	8.000000	G01	56.882000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.985976	0.159637	0.007992	1	
211105 14:42:52.675	3.492	600.000000	600.000000	48.000000	8.000000	G01	56.882000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.036094	0.156085	0.008109	1	
211105 14:42:52.775	3.592	600.000000	600.000000	48.000000	8.000000	G01	56.882000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.026451	0.154859	0.008202	1	
211105 14:42:52.875	3.692	600.000000	600.000000	48.000000	8.000000	G01	56.421000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.850272	0.129111	0.008529	1	
211105 14:42:52.975	3.792	600.000000	600.000000	48.000000	8.000000	G01	56.421000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.998307	0.176358	0.008249	1	
211105 14:42:53.075	3.892	600.000000	600.000000	48.000000	8.000000	G01	56.421000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.016471	0.154555	0.008354	1	
211105 14:42:53.175	3.992	601.000000	600.000000	48.000000	8.000000	G01	55.960000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.041980	0.133264	0.008265	1	
211105 14:42:53.275	4.092	601.000000	600.000000	48.000000	8.000000	G01	55.960000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.966388	0.160396	0.008008	1	
211105 14:42:53.375	4.192	601.000000	600.000000	48.000000	8.000000	G01	55.960000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.796455	0.143155	0.008380	1	
211105 14:42:53.475	4.292	600.000000	600.000000	48.000000	8.000000	G01	55.396000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.996119	0.179301	0.007908	1	
211105 14:42:53.575	4.392	600.000000	600.000000	48.000000	8.000000	G01	55.396000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.085403	0.189804	0.007955	1	
211105 14:42:53.675	4.492	600.000000	600.000000	48.000000	8.000000	G01	55.396000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.042014	0.160938	0.008093	1	
211105 14:42:53.775	4.592	601.000000	600.000000	48.000000	8.000000	G01	54.884000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.907599	0.169196	0.008222	1	
211105 14:42:53.875	4.692	601.000000	600.000000	48.000000	8.000000	G01	54.884000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.790030	0.215648	0.008113	1	
211105 14:42:53.975	4.792	601.000000	600.000000	48.000000	8.000000	G01	54.884000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.990562	0.191851	0.008034	1	
211105 14:42:54.075	4.892	600.000000	600.000000	48.000000	8.000000	G01	54.423000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.959127	0.259869	0.008125	1	
211105 14:42:54.175	4.992	600.000000	600.000000	48.000000	8.000000	G01	54.423000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.798019	0.526287	0.007987	1	
211105 14:42:54.275	5.092	600.000000	600.000000	48.000000	8.000000	G01	54.423000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.792368	0.801536	0.008295	1	
211105 14:42:54.375	5.192	600.000000	600.000000	48.000000	8.000000	G01	53.962000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.889301	2.215431	0.008082	1	
211105 14:42:54.475	5.292	600.000000	600.000000	48.000000	8.000000	G01	53.962000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.038462	2.555202	0.007877	1	
211105 14:42:54.575	5.392	600.000000	600.000000	48.000000	8.000000	G01	53.962000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.019107	3.066009	0.007761	1	
211105 14:42:54.675	5.492	600.000000	600.000000	48.000000	8.000000	G01	53.450000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.730400	1.331242	0.007704	1	
211105 14:42:54.775	5.592	600.000000	600.000000	48.000000	8.000000	G01	53.450000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.796702	2.433005	0.008029	1	
211105 14:42:54.875	5.692	600.000000	600.000000	48.000000	8.000000	G01	53.450000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.921801	2.143267	0.008010	1	
211105 14:42:54.975	5.792	600.000000	600.000000	48.000000	8.000000	G01	52.938000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.951129	1.427115	0.008006	1	
211105 14:42:55.075	5.892	600.000000	600.000000	48.000000	8.000000	G01	52.938000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.765943	0.818018	0.007713	1	
211105 14:42:55.175	5.992	600.000000	600.000000	48.000000	8.000000	G01	52.938000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.472931	1.516238	0.007826	1	
211105 14:42:55.275	6.092	600.000000	600.000000	48.000000	8.000000	G01	52.938000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.549147	1.235380	0.008040	1	
211105 14:42:55.375	6.192	600.000000	600.000000	48.000000	8.000000	G01	52.426000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.470877	2.736866	0.007849	1	
211105 14:42:55.475	6.292	600.000000	600.000000	48.000000	8.000000	G01	52.426000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.396891	2.713517	0.007564	1	
211105 14:42:55.575	6.392	600.000000	600.000000	48.000000	8.000000	G01	52.426000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.218482	1.598084	0.007495	1	
211105 14:42:55.675	6.492	600.000000	600.000000	48.000000	8.000000	G01	51.913000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.967573	0.398036	0.007320	1	
211105 14:42:55.775	6.592	600.000000	600.000000	48.000000	8.000000	G01	51.913000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.913594	0.273059	0.007251	1	
211105 14:42:55.875	6.692	600.000000	600.000000	48.000000	8.000000	G01	51.913000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.677952	0.695357	0.007327	1	
211105 14:42:55.975	6.792	600.000000	600.000000	48.000000	8.000000	G01	51.401000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.732661	2.360937	0.007589	1	
211105 14:42:56.075	6.892	600.000000	600.000000	48.000000	8.000000	G01	51.401000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.657975	1.993840	0.007568	1	
211105 14:42:56.175	6.992	600.000000	600.000000	48.000000	8.000000	G01	51.401000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.627707	1.098522	0.007527	1	
211105 14:42:56.275	7.092	600.000000	600.000000	48.000000	8.000000	G01	50.940000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.553114	0.674260	0.007244	1	
211105 14:42:56.375	7.192	600.000000	600.000000	48.000000	8.000000	G01	50.940000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.486443	0.857308	0.007156	1	
211105 14:42:56.475	7.292	600.000000	600.000000	48.000000	8.000000	G01	50.940000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.467674	0.627784	0.007098	1	
211105 14:42:56.575	7.392	601.000000	600.000000	48.000000	8.000000	G01	50.377000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.371264	0.395699	0.006886	1	
211105 14:42:56.675	7.492	601.000000	600.000000	48.000000	8.000000	G01	50.377000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.474890	0.202100	0.007031	1	
211105 14:42:56.775	7.592	601.000000	600.000000	48.000000	8.000000	G01	50.377000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.379130	0.230509	0.006845	1	
211105 14:42:56.875	7.692	601.000000	600.000000	48.000000	8.000000	G01	50.377000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.458499	0.292457	0.007045	1	
211105 14:42:56.975	7.792	601.000000	600.000000	48.000000	8.000000	G01	49.916000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.508025	0.219748	0.007204	1	
211105 14:42:57.075	7.892	601.000000	600.000000	48.000000	8.000000	G01	49.916000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.540575	0.279223	0.007108	1	
211105 14:42:57.175	7.992	601.000000	600.000000	48.000000	8.000000	G01	49.916000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.481376	0.299374	0.007277	1	
211105 14:42:57.275	8.092	600.000000	600.000000	48.000000	8.000000	G01	49.404000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.419413	0.269534	0.007260	1	
211105 14:42:57.375	8.192	600.000000	600.000000	48.000000	8.000000	G01	49.404000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.582112	0.271814	0.007489	1	
211105 14:42:57.475	8.292	600.000000	600.000000	48.000000	8.000000	G01	49.404000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.387780	0.340054	0.006906	1	
211105 14:42:57.575	8.392	600.000000	600.000000	48.000000	8.000000	G01	48.891000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.481180	0.448901	0.007106	1	
211105 14:42:57.675	8.492	600.000000	600.000000	48.000000	8.000000	G01	48.891000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.524390	0.510706	0.006864	1	
211105 14:42:57.775	8.592	600.000000	600.000000	48.000000	8.000000	G01	48.891000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.523154	0.909885	0.007207	1	
211105 14:42:57.875	8.692	600.000000	600.000000	48.000000	8.000000	G01	48.328000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.502939	0.649102	0.006876	1	
211105 14:42:57.975	8.792	600.000000	600.000000	48.000000	8.000000	G01	48.328000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.526774	0.591862	0.007211	1	
211105 14:42:58.075	8.892	600.000000	600.000000	48.000000	8.000000	G01	48.328000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.515166	0.730237	0.007406	1	
211105 14:42:58.175	8.992	600.000000	600.000000	48.000000	8.000000	G01	48.328000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.424764	0.882408	0.007457	1	
211105 14:42:58.275	9.092	600.000000	600.000000	48.000000	8.000000	G01	47.764000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.461515	1.082018	0.007370	1	
211105 14:42:58.375	9.192	600.000000	600.000000	48.000000	8.000000	G01	47.764000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.340297	1.339943	0.007373	1	
211105 14:42:58.475	9.292	600.000000	600.000000	48.000000	8.000000	G01	47.764000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.398800	1.423177	0.007293	1	
211105 14:42:58.575	9.392	600.000000	600.000000	48.000000	8.000000	G01	47.252000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.459785	1.322363	0.007128	1	
211105 14:42:58.675	9.492	600.000000	600.000000	48.000000	8.000000	G01	47.252000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.450458	1.070424	0.007083	1	
211105 14:42:58.775	9.592	600.000000	600.000000	48.000000	8.000000	G01	47.252000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.397766	1.024190	0.006887	1	
211105 14:42:58.875	9.692	601.000000	600.000000	48.000000	8.000000	G01	46.740000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.497058	1.081729	0.007308	1	
211105 14:42:58.975	9.792	601.000000	600.000000	48.000000	8.000000	G01	46.740000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.490801	0.973920	0.006833	1	
211105 14:42:59.075	9.892	601.000000	600.000000	48.000000	8.000000	G01	46.740000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.390751	0.754409	0.007176	1	
211105 14:42:59.175	9.992	600.000000	600.000000	48.000000	8.000000	G01	46.279000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.413855	0.800533	0.007162	1	
211105 14:42:59.275	10.092	600.000000	600.000000	48.000000	8.000000	G01	46.279000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.374371	0.492290	0.007241	1	
211105 14:42:59.375	10.192	600.000000	600.000000	48.000000	8.000000	G01	46.279000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.351619	0.372528	0.007583	1	
211105 14:42:59.475	10.292	600.000000	600.000000	48.000000	8.000000	G01	46.279000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.331206	0.407167	0.007195	1	
211105 14:42:59.575	10.392	600.000000	600.000000	48.000000	8.000000	G01	45.766000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.462478	0.551524	0.006881	1	
211105 14:42:59.675	10.492	600.000000	600.000000	48.000000	8.000000	G01	45.766000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.460919	3.041760	0.007146	1	
211105 14:42:59.775	10.592	600.000000	600.000000	48.000000	8.000000	G01	45.766000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.442622	1.782287	0.006925	1	
211105 14:42:59.875	10.692	600.000000	600.000000	48.000000	8.000000	G01	45.203000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.515450	0.721225	0.006793	1	
211105 14:42:59.975	10.792	600.000000	600.000000	48.000000	8.000000	G01	45.203000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.437645	0.685702	0.007311	1	
211105 14:43:00.075	10.892	600.000000	600.000000	48.000000	8.000000	G01	45.203000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.449047	0.868363	0.007598	1	
211105 14:43:00.175	10.992	601.000000	600.000000	48.000000	8.000000	G01	44.742000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.340176	0.676954	0.007771	1	
211105 14:43:00.275	11.092	601.000000	600.000000	48.000000	8.000000	G01	44.742000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.351815	0.575568	0.007311	1	
211105 14:43:00.375	11.192	601.000000	600.000000	48.000000	8.000000	G01	44.742000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.345391	0.523722	0.007745	1	
211105 14:43:00.475	11.292	601.000000	600.000000	48.000000	8.000000	G01	44.281000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.420436	1.237006	0.007596	1	
211105 14:43:00.575	11.392	601.000000	600.000000	48.000000	8.000000	G01	44.281000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.382822	2.869217	0.007579	1	
211105 14:43:00.675	11.492	601.000000	600.000000	48.000000	8.000000	G01	44.281000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.450930	2.178601	0.007526	1	
211105 14:43:00.775	11.592	600.000000	600.000000	48.000000	8.000000	G01	43.717000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.557143	1.137884	0.007725	1	
211105 14:43:00.875	11.692	600.000000	600.000000	48.000000	8.000000	G01	43.717000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.436950	0.626604	0.007077	1	
211105 14:43:00.975	11.792	600.000000	600.000000	48.000000	8.000000	G01	43.717000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.451717	0.430459	0.007282	1	
211105 14:43:01.075	11.892	600.000000	600.000000	48.000000	8.000000	G01	43.256000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.445563	0.528750	0.007659	1	
211105 14:43:01.175	11.992	600.000000	600.000000	48.000000	8.000000	G01	43.256000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.443056	0.448972	0.007457	1	
211105 14:43:01.275	12.092	600.000000	600.000000	48.000000	8.000000	G01	43.256000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.285252	0.644978	0.007023	1	
211105 14:43:01.375	12.192	600.000000	600.000000	48.000000	8.000000	G01	42.744000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.447554	0.642827	0.007238	1	
211105 14:43:01.475	12.292	600.000000	600.000000	48.000000	8.000000	G01	42.744000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.436692	0.446263	0.007213	1	
211105 14:43:01.575	12.392	600.000000	600.000000	48.000000	8.000000	G01	42.744000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.437555	0.564369	0.007052	1	
