time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:36:49.775	1.059	601.000000	600.000000	48.000000	8.000000	G01	61.004000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	8.294255	0.228225	0.008277	1	
211105 14:36:49.875	1.159	601.000000	600.000000	48.000000	8.000000	G01	61.004000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	8.230609	0.235807	0.008129	1	
211105 14:36:49.975	1.259	600.000000	600.000000	48.000000	8.000000	G01	60.492000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	7.795458	0.267274	0.008294	1	
211105 14:36:50.075	1.359	600.000000	600.000000	48.000000	8.000000	G01	60.492000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	8.083122	0.196685	0.008294	1	
211105 14:36:50.175	1.459	600.000000	600.000000	48.000000	8.000000	G01	60.492000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	8.172063	0.173101	0.008219	1	
211105 14:36:50.275	1.559	600.000000	600.000000	48.000000	8.000000	G01	59.980000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	8.250226	0.207685	0.008445	1	
211105 14:36:50.375	1.659	600.000000	600.000000	48.000000	8.000000	G01	59.980000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	8.151428	0.153613	0.008571	1	
211105 14:36:50.475	1.759	600.000000	600.000000	48.000000	8.000000	G01	59.980000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	8.097112	0.159033	0.008476	1	
211105 14:36:50.575	1.859	600.000000	600.000000	48.000000	8.000000	G01	59.519000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.192206	0.147036	0.008374	1	
211105 14:36:50.675	1.959	600.000000	600.000000	48.000000	8.000000	G01	59.519000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.197031	0.190292	0.008540	1	
211105 14:36:50.775	2.059	600.000000	600.000000	48.000000	8.000000	G01	59.519000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.977675	0.169793	0.008443	1	
211105 14:36:50.875	2.159	600.000000	600.000000	48.000000	8.000000	G01	59.007000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.942308	0.169349	0.008298	1	
211105 14:36:50.975	2.259	600.000000	600.000000	48.000000	8.000000	G01	59.007000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.009162	0.220418	0.008192	1	
211105 14:36:51.075	2.359	600.000000	600.000000	48.000000	8.000000	G01	59.007000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.232747	0.162118	0.008053	1	
211105 14:36:51.175	2.459	600.000000	600.000000	48.000000	8.000000	G01	58.546000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.254320	0.454337	0.008132	1	
211105 14:36:51.275	2.559	600.000000	600.000000	48.000000	8.000000	G01	58.546000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.932627	0.256068	0.008189	1	
211105 14:36:51.375	2.659	600.000000	600.000000	48.000000	8.000000	G01	58.546000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.012167	0.220496	0.008111	1	
211105 14:36:51.475	2.759	601.000000	600.000000	48.000000	8.000000	G01	57.983000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.111446	0.172418	0.008302	1	
211105 14:36:51.575	2.859	601.000000	600.000000	48.000000	8.000000	G01	57.983000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.149878	0.159144	0.008122	1	
211105 14:36:51.675	2.959	601.000000	600.000000	48.000000	8.000000	G01	57.983000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.965147	0.153340	0.008151	1	
211105 14:36:51.775	3.059	600.000000	600.000000	48.000000	8.000000	G01	57.471000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.857067	0.410912	0.008300	1	
211105 14:36:51.875	3.159	600.000000	600.000000	48.000000	8.000000	G01	57.471000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.148681	0.397208	0.008334	1	
211105 14:36:51.975	3.259	600.000000	600.000000	48.000000	8.000000	G01	57.471000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.106566	0.195943	0.008275	1	
211105 14:36:52.075	3.359	600.000000	600.000000	48.000000	8.000000	G01	57.471000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.114927	0.216879	0.007864	1	
211105 14:36:52.175	3.459	601.000000	600.000000	48.000000	8.000000	G01	57.010000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.967433	0.203648	0.008154	1	
211105 14:36:52.275	3.559	601.000000	600.000000	48.000000	8.000000	G01	57.010000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.016804	0.166671	0.007825	1	
211105 14:36:52.375	3.659	601.000000	600.000000	48.000000	8.000000	G01	57.010000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.139008	0.177145	0.007988	1	
211105 14:36:52.475	3.759	600.000000	600.000000	48.000000	8.000000	G01	56.497000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.135151	0.208247	0.007781	1	
211105 14:36:52.575	3.859	600.000000	600.000000	48.000000	8.000000	G01	56.497000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.909011	0.249376	0.007804	1	
211105 14:36:52.675	3.959	600.000000	600.000000	48.000000	8.000000	G01	56.497000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.906232	0.310781	0.007673	1	
211105 14:36:52.775	4.059	600.000000	600.000000	48.000000	8.000000	G01	55.985000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.037506	0.152696	0.007723	1	
211105 14:36:52.875	4.159	600.000000	600.000000	48.000000	8.000000	G01	55.985000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.051202	0.174322	0.007627	1	
211105 14:36:52.975	4.259	600.000000	600.000000	48.000000	8.000000	G01	55.985000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.053061	0.178057	0.007638	1	
211105 14:36:53.075	4.359	600.000000	600.000000	48.000000	8.000000	G01	55.524000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.865828	0.261612	0.007604	1	
211105 14:36:53.175	4.459	600.000000	600.000000	48.000000	8.000000	G01	55.524000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.070019	0.245299	0.007526	1	
211105 14:36:53.275	4.559	600.000000	600.000000	48.000000	8.000000	G01	55.524000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.021964	0.177101	0.007694	1	
211105 14:36:53.375	4.659	600.000000	600.000000	48.000000	8.000000	G01	55.012000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.940708	0.163599	0.007733	1	
211105 14:36:53.475	4.759	600.000000	600.000000	48.000000	8.000000	G01	55.012000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.954085	0.177000	0.007909	1	
211105 14:36:53.575	4.859	600.000000	600.000000	48.000000	8.000000	G01	55.012000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.844834	0.161195	0.007711	1	
211105 14:36:53.675	4.959	600.000000	600.000000	48.000000	8.000000	G01	54.500000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.023405	0.158604	0.007931	1	
211105 14:36:53.775	5.059	600.000000	600.000000	48.000000	8.000000	G01	54.500000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.062726	0.212722	0.007857	1	
211105 14:36:53.875	5.159	600.000000	600.000000	48.000000	8.000000	G01	54.500000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.965289	0.254431	0.007882	1	
211105 14:36:53.975	5.259	601.000000	600.000000	48.000000	8.000000	G01	53.988000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.916061	0.196645	0.007906	1	
211105 14:36:54.075	5.359	601.000000	600.000000	48.000000	8.000000	G01	53.988000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.869872	0.293959	0.007766	1	
211105 14:36:54.175	5.459	601.000000	600.000000	48.000000	8.000000	G01	53.988000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	8.048694	0.331130	0.007921	1	
211105 14:36:54.275	5.559	600.000000	600.000000	48.000000	8.000000	G01	53.476000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.911381	0.200350	0.007820	1	
211105 14:36:54.375	5.659	600.000000	600.000000	48.000000	8.000000	G01	53.476000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.790398	0.162018	0.008081	1	
211105 14:36:54.475	5.759	600.000000	600.000000	48.000000	8.000000	G01	53.476000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.842545	0.175269	0.008174	1	
211105 14:36:54.575	5.859	600.000000	600.000000	48.000000	8.000000	G01	52.963000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.969523	0.207071	0.008673	1	
211105 14:36:54.675	5.959	600.000000	600.000000	48.000000	8.000000	G01	52.963000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.912160	0.182152	0.008529	1	
211105 14:36:54.775	6.059	600.000000	600.000000	48.000000	8.000000	G01	52.963000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.805280	0.198325	0.008374	1	
211105 14:36:54.875	6.159	600.000000	600.000000	48.000000	8.000000	G01	52.963000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.519061	0.149005	0.008684	1	
211105 14:36:54.975	6.259	600.000000	600.000000	48.000000	8.000000	G01	52.451000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.435193	0.219393	0.008263	1	
211105 14:36:55.075	6.359	600.000000	600.000000	48.000000	8.000000	G01	52.451000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.380791	0.253535	0.008101	1	
211105 14:36:55.175	6.459	600.000000	600.000000	48.000000	8.000000	G01	52.451000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.213290	0.248443	0.007820	1	
211105 14:36:55.275	6.559	601.000000	600.000000	48.000000	8.000000	G01	51.888000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	7.153209	0.205458	0.007773	1	
211105 14:36:55.375	6.659	601.000000	600.000000	48.000000	8.000000	G01	51.888000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.927476	0.255174	0.007468	1	
211105 14:36:55.475	6.759	601.000000	600.000000	48.000000	8.000000	G01	51.888000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.924064	0.206087	0.007539	1	
211105 14:36:55.575	6.859	601.000000	600.000000	48.000000	8.000000	G01	51.427000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.771661	0.249216	0.007901	1	
211105 14:36:55.675	6.959	601.000000	600.000000	48.000000	8.000000	G01	51.427000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.781707	0.244704	0.007523	1	
211105 14:36:55.775	7.059	601.000000	600.000000	48.000000	8.000000	G01	51.427000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.689188	0.182443	0.007705	1	
211105 14:36:55.875	7.159	600.000000	600.000000	48.000000	8.000000	G01	50.915000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.691141	0.156318	0.007764	1	
211105 14:36:55.975	7.259	600.000000	600.000000	48.000000	8.000000	G01	50.915000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.574778	0.178418	0.007335	1	
211105 14:36:56.075	7.359	600.000000	600.000000	48.000000	8.000000	G01	50.915000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.372188	0.181612	0.007072	1	
211105 14:36:56.175	7.459	600.000000	600.000000	48.000000	8.000000	G01	50.351000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.547092	0.235076	0.006828	1	
211105 14:36:56.275	7.559	600.000000	600.000000	48.000000	8.000000	G01	50.351000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.426117	0.134229	0.006973	1	
211105 14:36:56.375	7.659	600.000000	600.000000	48.000000	8.000000	G01	50.351000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.458296	0.435341	0.007348	1	
211105 14:36:56.475	7.759	600.000000	600.000000	48.000000	8.000000	G01	50.351000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.491054	0.368300	0.007028	1	
211105 14:36:56.575	7.859	600.000000	600.000000	48.000000	8.000000	G01	49.890000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.609752	0.177046	0.007300	1	
211105 14:36:56.675	7.959	600.000000	600.000000	48.000000	8.000000	G01	49.890000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.480190	0.143113	0.007544	1	
211105 14:36:56.775	8.059	600.000000	600.000000	48.000000	8.000000	G01	49.890000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.544425	0.220676	0.007441	1	
211105 14:36:56.875	8.159	600.000000	600.000000	48.000000	8.000000	G01	49.429000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.612730	0.328054	0.007290	1	
211105 14:36:56.975	8.259	600.000000	600.000000	48.000000	8.000000	G01	49.429000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.394867	0.129107	0.007492	1	
211105 14:36:57.075	8.359	600.000000	600.000000	48.000000	8.000000	G01	49.429000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.439346	0.127646	0.007477	1	
211105 14:36:57.175	8.459	600.000000	600.000000	48.000000	8.000000	G01	48.917000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.415528	0.136473	0.007425	1	
211105 14:36:57.275	8.559	600.000000	600.000000	48.000000	8.000000	G01	48.917000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.431070	0.214206	0.007238	1	
211105 14:36:57.375	8.659	600.000000	600.000000	48.000000	8.000000	G01	48.917000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	4.000000	0.000000	0.000000	0.000000	6.383497	0.291728	0.007324	1	
211105 14:36:57.475	8.759	601.000000	600.000000	48.000000	8.000000	G01	48.405000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.498530	0.226601	0.007446	1	
211105 14:36:57.575	8.859	601.000000	600.000000	48.000000	8.000000	G01	48.405000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.449582	0.198762	0.007285	1	
211105 14:36:57.675	8.959	601.000000	600.000000	48.000000	8.000000	G01	48.405000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.488874	0.158791	0.007433	1	
211105 14:36:57.775	9.059	601.000000	600.000000	48.000000	8.000000	G01	47.893000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.492733	0.156940	0.007655	1	
211105 14:36:57.875	9.159	601.000000	600.000000	48.000000	8.000000	G01	47.893000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.367308	0.274228	0.007371	1	
211105 14:36:57.975	9.259	601.000000	600.000000	48.000000	8.000000	G01	47.893000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	3.000000	0.000000	0.000000	0.000000	6.473465	0.438995	0.007454	1	
211105 14:36:58.075	9.359	601.000000	600.000000	48.000000	8.000000	G01	47.431000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.352730	0.266892	0.007419	1	
211105 14:36:58.175	9.459	601.000000	600.000000	48.000000	8.000000	G01	47.431000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.413780	0.234519	0.007171	1	
211105 14:36:58.275	9.559	601.000000	600.000000	48.000000	8.000000	G01	47.431000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.308322	0.136417	0.007236	1	
211105 14:36:58.375	9.659	601.000000	600.000000	48.000000	8.000000	G01	46.919000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.517232	0.163584	0.006883	1	
211105 14:36:58.475	9.759	601.000000	600.000000	48.000000	8.000000	G01	46.919000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.431066	0.263671	0.006918	1	
211105 14:36:58.575	9.859	601.000000	600.000000	48.000000	8.000000	G01	46.919000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	2.000000	0.000000	0.000000	0.000000	6.357239	0.324501	0.007061	1	
211105 14:36:58.675	9.959	600.000000	600.000000	48.000000	8.000000	G01	46.407000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.527494	0.432874	0.007117	1	
211105 14:36:58.775	10.059	600.000000	600.000000	48.000000	8.000000	G01	46.407000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.442731	0.220309	0.007450	1	
211105 14:36:58.875	10.159	600.000000	600.000000	48.000000	8.000000	G01	46.407000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.464117	0.169719	0.007666	1	
211105 14:36:58.975	10.259	600.000000	600.000000	48.000000	8.000000	G01	46.407000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.397484	0.181795	0.007420	1	
211105 14:36:59.075	10.359	600.000000	600.000000	48.000000	8.000000	G01	45.895000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.530453	0.331790	0.007599	1	
211105 14:36:59.175	10.459	600.000000	600.000000	48.000000	8.000000	G01	45.895000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.391435	0.216345	0.007295	1	
211105 14:36:59.275	10.559	600.000000	600.000000	48.000000	8.000000	G01	45.895000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.476257	0.411790	0.007240	1	
211105 14:36:59.375	10.659	600.000000	600.000000	48.000000	8.000000	G01	45.434000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.448412	0.472729	0.007309	1	
211105 14:36:59.475	10.759	600.000000	600.000000	48.000000	8.000000	G01	45.434000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.426836	0.865514	0.007168	1	
211105 14:36:59.575	10.859	600.000000	600.000000	48.000000	8.000000	G01	45.434000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.474147	0.781434	0.007501	1	
211105 14:36:59.675	10.959	601.000000	600.000000	48.000000	8.000000	G01	44.870000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.492593	0.603337	0.007780	1	
211105 14:36:59.775	11.059	601.000000	600.000000	48.000000	8.000000	G01	44.870000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.438298	0.999836	0.007972	1	
211105 14:36:59.875	11.159	601.000000	600.000000	48.000000	8.000000	G01	44.870000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.444984	0.841084	0.007443	1	
211105 14:36:59.975	11.259	600.000000	600.000000	48.000000	8.000000	G01	44.358000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.539425	0.413159	0.007820	1	
211105 14:37:00.075	11.359	600.000000	600.000000	48.000000	8.000000	G01	44.358000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.369329	0.390980	0.007799	1	
211105 14:37:00.175	11.459	600.000000	600.000000	48.000000	8.000000	G01	44.358000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.480000	0.226139	0.008091	1	
211105 14:37:00.275	11.559	600.000000	600.000000	48.000000	8.000000	G01	43.846000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.555694	0.498215	0.007685	1	
211105 14:37:00.375	11.659	600.000000	600.000000	48.000000	8.000000	G01	43.846000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.467708	0.496433	0.007914	1	
211105 14:37:00.475	11.759	600.000000	600.000000	48.000000	8.000000	G01	43.846000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.408552	0.508170	0.007656	1	
211105 14:37:00.575	11.859	600.000000	600.000000	48.000000	8.000000	G01	43.846000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.535692	0.360601	0.007374	1	
211105 14:37:00.675	11.959	600.000000	600.000000	48.000000	8.000000	G01	43.385000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.457845	0.179061	0.007876	1	
211105 14:37:00.775	12.059	600.000000	600.000000	48.000000	8.000000	G01	43.385000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.342272	0.264317	0.007725	1	
211105 14:37:00.875	12.159	600.000000	600.000000	48.000000	8.000000	G01	43.385000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.451095	0.399171	0.007537	1	
211105 14:37:00.975	12.259	600.000000	600.000000	48.000000	8.000000	G01	42.821000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.413630	0.203321	0.007428	1	
211105 14:37:01.075	12.359	600.000000	600.000000	48.000000	8.000000	G01	42.821000	0.000000	0.000000	8.000000	101.000000	3.000000	36.000000	1.000000	0.000000	0.000000	0.000000	6.386086	0.267114	0.007743	1	
